id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13813140,"Cozy Athenian Flat in Neapolis, Athens center",72068705,Έλενα,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.986347,23.74194,Entire home/apt,44,2,42,2021-10-14,0.66,2,282,2,00001266979
13824992,Boutique Rustic Apartment with Amazing Terrace,260897,Francee,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9791,23.7246,Entire home/apt,141,2,47,2021-11-18,0.82,2,362,17,00000484090
13825644,LAVENDER  Luxury Apartment a stroll to Parthenon,81478500,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96461,23.72187,Entire home/apt,123,1,2,2018-10-04,0.03,7,91,0,000000359863
13831960,Classy roof top apt in Athens heart,81573961,Filippos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97684,23.73208,Entire home/apt,60,2,178,2021-11-23,2.71,1,165,22,00000366881
13833315,"Makrigianni, near acropole",81589973,Thanasis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96676,23.72733,Entire home/apt,49,4,0,,,1,178,0,
13835153,"House under the Acropolis Plaka,Historic Centre",9281903,Lydia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974,23.72712,Entire home/apt,100,3,15,2019-07-01,0.23,1,89,0,
13837989,"A for Akropolis studio in Plaka, pedestrian view!!",46909193,Yiannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96981,23.7308,Entire home/apt,69,2,102,2021-11-15,1.59,1,356,9,00000121717
13842245,"""Plaka’s heArt"" cozy flat in the heart of Plaka",65341135,Lito,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97134,23.73146,Entire home/apt,36,1,488,2021-12-16,7.35,1,258,96,00000531949
13843004,A cozy nest in center Athens,72297371,Giorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99092,23.76701,Entire home/apt,32,1,89,2021-10-10,1.34,1,23,3,00001170810
13854508,Central Athens Balcony Apartment 3,39042147,Nestor,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99504,23.72718,Entire home/apt,31,2,149,2021-12-16,2.25,10,320,18,00000131521
13860639,Orange room: Private room 10 min walk to Acropolis,22042619,Teo,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96306,23.7286,Private room,15,2,282,2021-11-25,4.24,5,50,26,00000477832
13870961,real athenes renovated flat,30825029,Yehuda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96244,23.72278,Entire home/apt,72,3,0,,,2,90,0,
13872360,Stylish flat under Acropolis,1621474,Mint,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96824,23.72546,Entire home/apt,59,1,207,2021-12-07,3.12,82,349,27,00000615105
13874631,Cosy flat with backyard in the heart of Athens,64296406,Froso,,ΣΤΑΔΙΟ,37.96674,23.73673,Entire home/apt,75,4,127,2020-01-06,1.96,1,351,0,00000332976
13875461,ATHENS VIEW LOFT - 02,75211014,Chryssa,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96901,23.72986,Entire home/apt,83,2,4,2020-10-03,0.25,9,351,0,00000154174
13876189,ATHENS VIEW LOFT - 03,75211014,Chryssa,,ΖΑΠΠΕΙΟ,37.96788,23.73577,Entire home/apt,94,2,5,2021-10-31,1.24,9,328,5,00000154196
13876561,ATHENS VIEW LOFT - 04,75211014,Chryssa,,ΣΤΑΔΙΟ,37.96597,23.74498,Entire home/apt,75,2,7,2021-11-14,0.11,9,323,6,00000154141
13876975,ATHENS VIEW LOFT - 05,75211014,Chryssa,,ΠΑΓΚΡΑΤΙ,37.96591,23.75299,Entire home/apt,60,2,2,2021-09-09,0.17,9,360,2,00000154185
13877247,ATHENS VIEW LOFT - 06,75211014,Chryssa,,ΠΑΓΚΡΑΤΙ,37.96653,23.75432,Entire home/apt,75,2,6,2021-10-06,0.27,9,349,4,00000154210
13885525,Lux flat with private roof garden & fiber internet,79817317,Katerina,,ΝΙΡΒΑΝΑ,38.01048,23.72308,Entire home/apt,60,4,36,2020-08-26,0.72,1,247,0,00001096423
13890217,Central Luxury Suite with Acropolis View&Jacuzzi,18760819,Kostas,,ΒΟΤΑΝΙΚΟΣ,37.97887,23.70891,Entire home/apt,72,1,56,2021-11-26,0.85,12,358,25,Ε.Σ.Λ. 1060564
13906219,"Luxury Homing Athens, Hilton area - Acropolis view",19165645,Olympia,,ΠΑΓΚΡΑΤΙ,37.97333,23.74789,Entire home/apt,95,4,54,2021-12-20,0.84,1,352,11,00000117380
13910420,mari's home,82505856,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95889,23.72458,Entire home/apt,67,2,0,,,1,87,0,
13911174,Luxury Apartment in Athens Center,73490175,George,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98862,23.73623,Entire home/apt,70,3,0,,,1,0,0,
13912611,The monumental house- Blue piano room,3857054,"Alisa,Yannis,Mimi",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97679,23.73015,Private room,28,2,362,2021-11-12,5.45,5,347,20,Exempt
13919907,Sleeps 9 | 2min to Metro | Kolonaki/Downtown,30762536,Harry,,ΚΟΛΩΝΑΚΙ,37.97829,23.74995,Entire home/apt,120,2,18,2018-06-17,0.28,3,356,0,00000210368
13951605,Quiet Retreat on Foodie Street,83058146,John,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97335,23.73313,Entire home/apt,45,3,211,2020-12-01,3.22,1,270,0,00000333856
13968227,Happy Home,83261475,Mariam,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95627,23.72056,Entire home/apt,50,1,17,2019-07-01,0.42,1,0,0,
13972503,The monumental house -Red room,3857054,"Alisa,Yannis,Mimi",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97677,23.73005,Private room,28,2,308,2021-12-13,4.65,5,354,5,Exempt
13972997,Ανετο διαμερισμα στο Κεντρο.Αττικη,13387084,Athina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.0019,23.72637,Entire home/apt,25,4,0,,,1,0,0,
13977476,Cosy vintage apartment in the heart of Athens,82825964,Kimon,,ΠΑΓΚΡΑΤΙ,37.97215,23.74392,Entire home/apt,50,1,40,2018-11-13,0.61,1,364,0,
13977595,Elegant Studio in Kolonaki - Top Location!,2718115,Alex & Maria | Preffered |,,ΚΟΛΩΝΑΚΙ,37.97987,23.73921,Entire home/apt,65,2,61,2021-12-01,0.95,24,0,17,
14010214,Cozy Apartment in Athens next to Pedio Areos Park.,68092420,Yiannis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99006,23.73957,Entire home/apt,60,2,2,2017-07-27,0.04,2,88,0,
14012660,Mario's house,49725689,Marios,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99613,23.73067,Private room,50,1,0,,,1,0,0,
14018491,Greek sweet home,83864516,Costas/Elena,,ΝΙΡΒΑΝΑ,38.01327,23.72521,Entire home/apt,23,2,65,2021-11-06,1.02,1,166,6,00000116988
14018934,romantic sunny cosy app.tment completely renovated,58822279,Χρυσα,,ΚΥΨΕΛΗ,37.99887,23.73926,Entire home/apt,36,2,47,2021-11-21,0.74,2,334,2,
14032638,Ο υπέροχος πεζόδρομος της Φωκίωνος!,70623991,Vanessa,,ΚΥΨΕΛΗ,38.00152,23.74055,Entire home/apt,41,2,1,2018-03-08,0.02,1,0,0,
14034839,Vintage Apartment near City Center,13199786,Eirini,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98644,23.76203,Entire home/apt,55,4,56,2021-10-01,0.87,1,354,2,00000151300
14053253,Loft with Acropolis view in the heart of Athens,84296491,Vasileios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96317,23.73249,Entire home/apt,200,20,17,2016-11-14,0.26,3,358,0,
14060588,Acropolis view room,67315477,Alexander,,ΓΚΥΖΗ,37.99016,23.74976,Entire home/apt,25,2,91,2020-06-23,1.88,1,206,0,
14060811,Dream apartment@city center!,57877943,Anna,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98671,23.7447,Entire home/apt,23,2,379,2021-12-20,5.79,2,234,51,00000332229
14065549,Super central cosy studio,58873377,Evi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97909,23.73096,Entire home/apt,60,2,4,2021-09-10,0.27,1,171,3,00000807068
14074064,Apart in Kallimarmaro,84555735,Andriani,,ΣΤΑΔΙΟ,37.96978,23.7422,Entire home/apt,140,2,7,2017-09-12,0.11,1,364,0,
14078965,Nefeli apartment,84621392,Giouli,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99402,23.72912,Entire home/apt,95,2,32,2021-11-29,0.51,1,363,11,Exempt
14081186,"Central,10 minutes from metro, bohemian area...",83529380,Fotini,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98586,23.73662,Private room,22,2,489,2021-12-04,7.45,1,318,25,00001165534
14083122,VILLA MELITI Keramikos,16421550,The Urban Villas And Suites,,ΚΕΡΑΜΕΙΚΟΣ,37.98242,23.71406,Entire home/apt,333,2,124,2021-11-07,1.89,3,268,20,10000338001
14090362,BOUTIQUE APT - ACROPOLIS VIEW ROOFTOP TERRACE,36153148,Anna & Efi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97651,23.72982,Entire home/apt,74,2,157,2021-12-08,2.40,6,348,39,Exempt
14092230,Room in ambient apartment in Exarheia,25610869,Andreas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98588,23.73962,Private room,15,1,3,2017-03-08,0.05,1,0,0,
14092270,Breezy Athens penthouse in Patissia,84780354,Leon,,ΑΝΩ ΠΑΤΗΣΙΑ,38.01852,23.73157,Entire home/apt,60,2,9,2019-06-06,0.15,1,187,0,
14097090,Poppy's 1920's Flat,84841254,Calliope,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96787,23.72582,Entire home/apt,80,1,0,,,1,87,0,
14102785,Acropolis* Luxurious Attic with Amazing View&Patio,82006892,Evangelia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97183,23.73126,Entire home/apt,74,1,192,2021-12-10,2.95,1,329,53,00000654042
14115104,A cozy little studio in Kolonaki,85057441,Nana,,ΚΟΛΩΝΑΚΙ,37.97911,23.75215,Entire home/apt,25,4,12,2021-12-08,0.19,1,286,3,00000326022
14117432,Perfect view in the center of Athens,85083011,Παναγιωτης,,ΚΕΡΑΜΕΙΚΟΣ,37.98244,23.71588,Entire home/apt,80,2,90,2021-11-29,1.42,1,180,14,00000193410
14119825,Ilissia apartment,55504901,Gregory,,ΙΛΙΣΙΑ,37.97336,23.75681,Entire home/apt,25,5,18,2020-06-22,0.27,1,179,0,
14120252,Acropolis view penthouse & rooftop pool,4664426,Vassilis,,ΛΥΚΑΒΗΤΤΟΣ,37.98226,23.7408,Entire home/apt,150,2,60,2020-09-28,0.93,2,169,0,00000796189
14121543,ALL4GREECE Lemesou 40,85129921,Stamatis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00436,23.7284,Entire home/apt,28,2,2,2018-06-19,0.04,1,356,0,ΑΜΑ 00000094990
14122237,Athenian home - Acropolis view -,47815648,Athenian Home,,ΝΙΡΒΑΝΑ,38.01143,23.72113,Entire home/apt,48,1,186,2021-06-19,2.84,6,205,8,00001235365
14128387,Brightly Hued Athenian Hideaway in the Heart of the City,5108482,Alexi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97608,23.73265,Entire home/apt,209,2,308,2021-12-06,4.70,2,272,32,00000799180
14132118,Acropolis Traditional Apartment,85260934,Kwnstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967888,23.730019,Entire home/apt,70,4,63,2021-11-08,0.96,1,90,11,00000229459
14133870,Luxury apartment next to the Acropolis and metro,31130941,Ioannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96077,23.72728,Entire home/apt,70,2,69,2021-11-02,1.08,3,341,9,00001082831
14134323,Cozy apartment in Athens,85278181,Effie,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9894,23.759,Entire home/apt,40,2,75,2021-07-18,1.37,2,170,2,00000328890
14146634,Central Luxury apartment with  Amazing view,6515798,Athanasios,,ΖΑΠΠΕΙΟ,37.96759,23.73296,Entire home/apt,267,1,417,2021-12-19,6.35,4,360,41,1165741
14162485,Artist’s Studio near metro station in city center,71504366,Yiouli,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99078,23.72321,Entire home/apt,25,2,130,2020-01-05,2.02,1,0,0,
14173004,Athens Soho Lofts - Super 8,127794291,Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97799,23.73113,Entire home/apt,84,2,103,2021-11-28,1.83,4,262,16,00000231107
14176086,The Victorian Artroom! Metro,79829085,Konstantinos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99223,23.73149,Private room,30,1,11,2018-10-29,0.17,1,0,0,
14191094,"Beautiful Apartment at Plaka, Athens",86040488,Vasileios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97274,23.73319,Entire home/apt,109,1,11,2021-11-19,0.17,1,273,4,
14194511,Voda Penthouse,80047169,Marcin,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99704,23.72445,Entire home/apt,75,5,39,2020-07-31,0.60,1,83,0,
14208510,Athens value apartment best for groups,86249815,Vasilios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96449,23.72675,Entire home/apt,90,1,0,,,1,179,0,
14208866,Quiet spot 10` from Acropolis & historical center,72845584,Athina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96403,23.72255,Entire home/apt,45,1,398,2021-12-12,6.10,3,354,42,00000034248
14215075,Φιλοξενία δίπλα στην Ακρόπολη,86318275,Magda,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9661,23.72777,Entire home/apt,130,3,0,,,1,358,0,
14232632,flat - Acropolis view - city center (Plaka),86526580,Christina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97197,23.7309,Entire home/apt,80,2,12,2019-10-06,0.21,1,0,0,00000365356
14247182,Comfy studio 8 minutes walk to the Acropolis,47267002,Tèo,,ΘΗΣΕΙΟ,37.97522,23.71827,Entire home/apt,28,3,239,2021-12-14,3.65,20,168,35,00000885739
14263182,Ανακενισμενο 1ου οροφου,86766954,Γρηγορης,,ΑΚΡΟΠΟΛΗ,37.9688,23.71352,Entire home/apt,80,1,0,,,1,365,0,
14279398,"Tales in Tiles 2_Amazing City view, near Acropolis",87110499,Stavroula,,ΑΚΡΟΠΟΛΗ,37.96367,23.71831,Entire home/apt,96,2,327,2021-12-14,4.99,3,318,42,00001075152
14286122,A Beautiful 5 bdr House near Acropolis,748818,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95548854118227,23.725893007555904,Entire home/apt,156,2,98,2021-11-03,1.51,60,336,10,1114210
14287680,Cozy and fully renovated Acropolis apartment!,70297345,Stavros,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9613,23.73097,Entire home/apt,28,1,392,2021-12-04,5.99,8,345,44,00000796054
14294327,"Cosy, artistic studio Athens downtown",87281754,Ευαγγελία,,ΣΤΑΔΙΟ,37.9668,23.73921,Entire home/apt,63,2,0,,,1,362,0,
14297436,The Base - 52 sq.m. Studio in Monastiraki Square,86678515,Kostas Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97813,23.72393,Entire home/apt,36,2,240,2021-12-06,3.67,1,72,27,00000241192
14307925,"Elegant aprt. 60sm in Lycabetus-Athens, + parking",57104022,Anna,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98714,23.74776,Entire home/apt,60,3,21,2021-11-20,0.37,1,266,10,00000485672
14308894,"Beige Apartment - Athens center,  3 BD, 2 BATH",77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.99669,23.73595,Entire home/apt,80,2,1,2017-07-31,0.02,36,0,0,00000226312
14323960,Triple apartment,17662157,Marios,,ΙΛΙΣΙΑ,37.97452,23.75083,Entire home/apt,85,1,0,,,3,325,0,
14328305,Hilton area cozy renovated apartment,62982756,Spiros,,ΙΛΙΣΙΑ,37.97828,23.7546,Entire home/apt,55,2,126,2021-11-05,1.94,7,14,21,00000982550
14333096,Jasmine Relaxing - Athens K Boutique Apartments,81478500,Konstantinos,,ΑΚΡΟΠΟΛΗ,37.96498,23.72108,Entire home/apt,103,1,0,,,7,78,0,00000022919
14355410,BOUTIQUE APT & PRIVATE TERRACE-ACROPOLIS VIEW ROOF,36153148,Anna & Efi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97656,23.7301,Entire home/apt,57,2,124,2021-11-30,1.91,6,350,30,Exempt
14359675,Pool Private & View Athens  in center 145m2 Villa,63489025,Panayiotis,,ΑΝΩ ΚΥΨΕΛΗ,38.00562,23.75125,Entire home/apt,231,4,9,2021-10-10,0.19,1,365,2,0068577
14369597,Wonderful family house Athens cente,88157808,Elli,,ΝΕΑ ΚΥΨΕΛΗ,38.00045,23.74702,Entire home/apt,60,1,2,2016-08-18,0.03,1,0,0,
14369740,"Brown Apartment - Athens Center, 3 BD, 1 BATH",77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.99669,23.73595,Entire home/apt,70,2,0,,,36,0,0,00000225829
14377807,Centro (50sqm),88156193,Kate,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98658,23.72894,Entire home/apt,40,3,17,2021-08-30,0.26,1,360,5,00001369578
14401965,"Lovely city-centre,1-min to metro apartment",80766668,Nikos,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99539,23.7211,Entire home/apt,22,3,23,2020-02-06,0.42,1,223,0,00000117020
14411271,Apartments in center of Athens for you !,88639102,Karina,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99178,23.73161,Entire home/apt,30,1,32,2019-07-27,0.50,3,268,0,00000404648
14411852,Very close to the center (10min by walk)Metro 30s,88639102,Karina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99031,23.73089,Entire home/apt,35,1,0,,,3,266,0,
14414976,Central Luxury Apartment / Acropolis View&Jacuzzi,18760819,Kostas,,ΒΟΤΑΝΙΚΟΣ,37.97952,23.71003,Entire home/apt,93,1,123,2021-12-04,1.90,12,354,49,Ε.Σ.Λ. 1060564
14438490,Cozy apartments in the center,88639102,Karina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99224,23.73133,Entire home/apt,34,1,0,,,3,0,0,
14444695,Nice houce in the Historical Centre of Athens,88940807,Nikolas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99136,23.72639,Entire home/apt,50,2,1,2017-02-10,0.02,1,364,0,
14461789,Alto Penthouse by K&K,67295649,Evelyn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97711,23.72355,Entire home/apt,265,1,50,2021-09-23,0.90,8,342,9,00000109132
14480359,3 min from Syntagma Metro. Unique Style Flat,48136983,Dimitrios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97408,23.73294,Entire home/apt,120,2,132,2021-11-14,2.03,1,364,12,00001113506
14488156,Cozy & quiet flat near Acropolis!!,89398566,Sofia & Anna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9637,23.72487,Entire home/apt,35,1,230,2020-01-26,3.58,1,356,0,
14494899,Unique - Spacious  Studio with rooftop / Thissio,89276865,Christos,,ΘΗΣΕΙΟ,37.97462,23.71637,Entire home/apt,60,3,112,2021-11-16,1.75,1,331,15,00000866523
14500505,"Athens Lycabettus Hill Penthouse, roof garden pool",43889048,Interbalkan Capital IKE Dimitris,,ΛΥΚΑΒΗΤΤΟΣ,37.98505,23.75225,Entire home/apt,360,2,111,2021-10-16,1.71,2,117,10,00001229757
14504553,"Beautiful, Spacious BEDROOM #1, next to Museum",89588884,Anna & Emmanuel,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98756,23.73016,Private room,28,1,95,2021-11-21,1.48,4,365,19,00000115226
14505009,Freshly Renovated Loft near Acropolis_Huge Balcony,22227167,Alexandros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96427,23.72562,Entire home/apt,67,5,239,2020-09-14,3.68,26,90,0,00000355982
14517924,"2-room flat in Athens, WIFI, 5min from metro",89691854,Δημήτρης,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98957,23.76093,Entire home/apt,26,1,106,2021-12-01,1.64,2,288,6,00001064699
14528371,Central Athens Super View Loft,84031045,Sakis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97594,23.72904,Entire home/apt,130,2,184,2021-10-10,2.83,1,355,10,00000946374
14533431,Stylish Apartment in the heart of Athens,84296491,Vasileios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96334,23.73376,Entire home/apt,300,20,15,2016-11-13,0.23,3,358,0,
14549995,Beautiful downtown studio,40581478,Γιαννης / Yannis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98858,23.74965,Entire home/apt,99,10,70,2018-09-30,1.08,5,22,0,220966
14583913,Acropolis View-Ermou & Aiolou suite 1@ Monastiraki,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97681,23.72748,Entire home/apt,42,1,593,2021-12-08,9.12,39,336,92,00000451257
14590397,A cosy place,29404745,Sergios,,ΒΟΤΑΝΙΚΟΣ,37.97715,23.70352,Private room,30,1,0,,,1,0,0,
14605769,Skyview Penthouse  / Central Athens / Airport Line,7769093,Michaelis & Irene,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99031,23.7641,Entire home/apt,57,1,263,2021-12-02,4.05,1,221,53,00000054954
14620811,Beautiful quiet apartment in Plaka Athens Greece,90753483,Patroklos,,ΖΑΠΠΕΙΟ,37.97166,23.73274,Entire home/apt,70,2,43,2021-10-05,0.68,1,80,5,00000152279
14664791,Elegant apartment for 7 people in downtown Athens,84296491,Vasileios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96387,23.73242,Entire home/apt,400,20,17,2017-01-02,0.26,3,358,0,
14667336,Zenios Amintas-Pop-artment for two in city center,9530305,Vaitsa,,ΠΑΓΚΡΑΤΙ,37.97187,23.74516,Entire home/apt,40,2,28,2021-12-20,0.44,3,347,18,00001163626
14668661,Nice apartment big,9288324,Nasos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99379,23.77044,Entire home/apt,141,1,0,,,1,365,0,
14676028,Apartment with balcony view of the Acropolis,91227977,Charis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.96996,23.73083,Entire home/apt,46,2,433,2021-12-19,6.69,2,140,73,00000060647
14723895,Downtown with view to Acropolis 200m from Metro,79208137,Spiros,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9642,23.72344,Entire home/apt,105,2,116,2021-11-26,1.81,1,314,17,00000598744
14725803,"Modern,spacious studio in sintagma",40474716,Mike,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97898,23.72738,Entire home/apt,65,1,96,2021-09-11,1.50,5,0,5,
14734665,Little Lycabettus view,38479806,Katia,,ΓΚΥΖΗ,37.98881,23.75094,Entire home/apt,27,3,170,2021-12-08,3.09,1,9,36,00001120466
14736938,Central penthouse apartment with spectacular views,84649004,Dionysis,,ΚΟΛΩΝΑΚΙ,37.97713,23.73959,Entire home/apt,225,2,0,,,1,92,0,
14745319,Belle epoque antique penthouse w/ landmark pergola,11532345,Iason,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98632,23.73165,Entire home/apt,237,2,87,2021-11-08,1.44,1,356,15,00000027823
14749490,"•Budget travellers
•Great location",76980917,Nikolas,,ΠΕΤΡΑΛΩΝΑ,37.96845,23.70486,Entire home/apt,28,1,79,2021-11-14,1.23,1,263,6,00000321002
14757686,Petralona Athens centre,72720508,Ioannis,,ΠΕΤΡΑΛΩΝΑ,37.96806,23.7106,Private room,5000,500,49,2020-11-24,0.87,1,0,0,(ΑΜΑ) 00000210572
14778159,Athens Urban Surfer's Acropolis view studio,41042574,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97558,23.73161,Entire home/apt,45,1,270,2021-11-26,4.19,11,267,4,00000324127
14779644,Feel good apt in Athens,24722729,Mina,,ΠΡΟΜΠΟΝΑ,38.02611,23.73351,Private room,30,1,29,2019-11-05,0.45,2,205,0,
14783890,Wonderful sunlit apt in the center close to subway,68583233,Eleni,,ΙΛΙΣΙΑ,37.97733,23.75653,Entire home/apt,43,3,0,,,1,219,0,00001305723
14795776,Gazi District Next To Subway,92399868,Dimitris,,ΓΚΑΖΙ,37.97568,23.70888,Entire home/apt,36,2,319,2021-11-23,4.94,1,356,54,00000395121
14803596,"Big house for families and groups, Central Athens!",31476648,Konstantinos,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99957,23.73113,Entire home/apt,76,2,2,2018-06-25,0.04,3,266,0,00000213868
14803827,cozy flat 1’walk to ampelokipi station-2 bedrooms,92485101,Eleni,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98685,23.7572,Entire home/apt,45,1,97,2021-12-12,1.52,1,327,22,
14833034,Beautiful Spacious BEDROOM #2 next to Museum,89588884,Anna & Emmanuel,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98756,23.73009,Private room,28,1,71,2021-11-16,1.11,4,365,15,00000115237
